Geneid	temporary/samtools/bam_files_sorted/SRR7959195_sorted.bam
57576	22
400745	0
50809	1270
8672	705
100302155	0
1889	664
100506801	16
84224	158
249	18
5909	36
84196	640
401944	44
3339	4255
23436	0
10136	0
101928043	2
29092	74
998	1991
54361	263
100616433	0
9923	567
2046	0
102466615	0
712	706
714	464
713	415
2048	52
100616391	0
100422914	0
646262	0
729059	2
23028	597
100422866	2
100616177	0
7798	734
3352	0
100996511	217
10236	1569
80818	751
148898	42
6920	373
55616	695
1870	81
101928163	5
3399	156
259283	0
6135	6087
6924	478
100506963	8
57095	483
11313	175
2582	52
3155	156
2517	352
1269	2
100616492	0
55629	508
10772	892
127294	44
58985	217
163702	92
284632	2
57822	462
90529	47
57185	453
100750325	0
11123	193
100506985	61
400746	23
10250	831
25932	1677
864	92
102465437	0
100616365	0
25949	409
57035	629
6007	26
23585	170
6006	6
55219	346
26119	229
57134	159
57190	269
56181	199
646471	53
79000	9
164091	224
3925	227
100500808	0
5051	178
2134	26
7780	6
105376910	0
84676	16
149420	235
79927	31
105376887	0
51042	31
10256	60
378807	0
101928303	1
64793	191
83442	405
91544	74
1043	63
55057	197
257101	10
79727	2
79947	331
101928324	19
3151	287
6195	220
100302190	0
101928728	18
8289	502
55650	161
84243	140
2810	1211
54707	106
63906	70
10726	260
8431	0
126695	43
388610	35
115572	188
6548	190
23038	336
84065	119
644961	24
100887744	0
84958	309
9064	599
8547	2
388611	31
2827	2
10163	1085
27245	274
2268	44
2537	167
199870	207
23673	632
5511	400
677774	16
9473	71
6118	275
27293	10
55113	46
2140	369
5724	113
22826	366
93974	291
83667	119
54797	69
65979	352
1104	74
8420	143
6080	4843
26768	4982
54952	161
85028	96
692212	3
677838	201
677825	22
692073	31
115273	6
6883	130
26824	76
10691	80
105376911	1
51441	452
4985	0
2035	702
399474	52
6429	317
51102	162
10076	257
101928460	5
101929406	0
4146	2
100129196	13
7805	455
100616164	0
400748	0
9672	208
9698	1251
692234	0
692235	0
692200	1
79570	8
9410	314
51538	228
2170	75
347735	135
149086	0
284551	0
64129	352
3061	20
553115	385
1307	1543
576	13
100423028	0
90853	0
8073	881
10657	644
55116	67
100847018	0
23633	1052
200081	737
79140	38
56063	126
55721	62
149069	45
8668	614
339483	77
84734	2
3932	47
3065	316
65108	67
100128071	11
81629	51
55108	671
728116	1
653121	114
339487	117
5928	718
81493	49
57648	600
8565	284
64766	361
252995	46
3208	1
113452	97
127544	221
204	849
113451	54
55223	109
149076	255
127550	0
1912	397
100500853	8
101929464	4
7579	107
114784	8
127540	0
402779	0
84970	0
693137	0
2709	279
127534	252
2707	395
2701	61
113444	278
58512	4
653160	34
100506144	95
9204	404
79830	264
6421	2148
9202	819
79932	477
23154	102
339488	36
5690	352
127703	109
63967	17
192670	855
26523	619
192669	578
27285	3
54936	145
1296	227
27095	341
55700	359
9967	1241
79729	221
55194	151
83931	304
84967	50
127700	65
64960	163
1441	30
2899	31
100422898	0
728431	27
80149	209
102465438	1
64769	374
100847010	2
79753	212
7802	24
29889	303
284654	103
54955	190
55143	24
284656	6
149175	26
79693	66
127687	82
4520	263
3633	323
10946	477
2275	65
51118	177
5453	95
100500801	5
339442	4
64121	287
100527950	7
26292	1
81025	0
54933	117
79647	254
4725	584
23499	12562
643314	479
105378950	11
353500	64
728448	96
8761	401
101929516	5
677834	8
26508	58
84618	0
51440	1
10450	263
656	32
64064	1
105378951	2
101929536	1
54802	261
4610	224
84879	367
10487	1601
5538	789
6018	635
127391	1
10269	512
1298	76
64744	279
65243	17
339559	66
64789	80
127396	57
9783	89
100130557	53
4802	258
407034	5
407031	0
9132	46
163732	28
1503	134
100507178	21
200172	25
22955	226
100132074	10
1907	0
59269	316
2981	0
2980	0
22887	778
284716	17
84217	5
79717	391
728621	44
10465	130
4904	1193
149461	3
64175	278
79078	60
100129924	2
374969	70
114625	191
51058	50
339539	8
6513	1140
440584	50
105378684	31
440585	41
10969	168
102465439	0
149465	27
128218	60
149466	39
7075	153
4352	10
991	29
64834	705
102466723	0
112950	266
23334	940
102465440	2
81888	11
5792	2743
9682	570
100132774	27
6487	84
101929592	1
102464830	0
9048	5
9670	180
1802	103
533	337
8704	217
149473	33
6536	297
128209	0
105378952	0
55929	145
79033	211
100874278	21
55182	325
100847089	0
79639	16
339541	10
26828	6
26830	8
11004	43
6202	6180
26811	6
94161	10
94162	3
94163	4
266675	14
1263	131
343521	18
149478	45
8643	66
8891	197
79654	376
7389	279
57643	56
400752	13
84842	11
4595	94
114034	74
10420	155
126661	6
25974	58
5052	1317
10327	371
4678	285
149483	55
60313	1342
728963	22
51249	139
3652	127
23139	319
8503	203
101929626	1
10103	42
55624	245
541468	36
8438	29
10489	406
7388	505
387338	196
2166	89
729041	1
101929651	0
127343	0
100507423	16
148930	0
8569	230
148932	192
64756	195
374973	0
100130197	13
9813	1411
1580	349
163720	59
1579	63
260293	185
199974	35
284541	12
100874253	2
10158	144
6886	71
6491	53
51727	1469
102724077	9
2301	0
84793	8
2306	17
388630	45
391037	5
200010	62
54558	282
84871	7
79656	32
101929721	0
100874313	1
1996	5
63950	0
11124	522
1031	134
100616189	0
102466656	0
284546	3
26994	771
22996	124
102724097	2
2060	1713
114883	733
4898	1420
100313892	0
5865	326
51060	323
112970	0
104355143	3
91408	462
9372	564
200014	375
4998	28
84950	253
23318	654
105378722	0
2882	47
348378	2
65260	59
79699	834
440590	1
55268	772
6342	1029
100616156	2
100616458	0
100616145	1
127435	914
6512	62
1376	142
54987	168
4116	101
100507564	7
7804	54
163742	0
63948	0
148979	17
105369175	0
55706	315
54432	192
1733	6
51668	83
115353	93
388633	2
9528	1800
127428	156
100616315	1
200008	2
606495	69
51253	262
23648	135
619518	35
26027	60
338094	2
374977	2
100527960	1
7268	3
25973	52
55001	150
163747	10
1718	2855
100126514	0
199964	6
7809	1
255738	7
23358	1800
100507634	3
100616272	0
8613	3481
5563	175
199920	2
731	0
732	0
1600	6
101926890	0
115209	145
4070	1354
114803	983
3725	348
100131060	2
101926925	2
729467	6
55277	148
100616409	0
101926944	2
51361	336
1573	119
127795	0
101926964	6
100996570	2
4774	2113
645030	8
414927	2
83941	195
10207	1288
100422902	0
100422946	0
54596	5
163782	24
7398	463
85440	772
27329	27
84938	129
199899	1
100996301	1
27022	2
102464823	0
29929	200
23421	75
84455	86
79469	17
5236	349
4919	190
101927034	19
148581	2
57685	498
100616338	2
55225	257
3716	2580
101927084	42
105378775	64
100500854	12
406893	1
205	380
9829	47
54741	1244
3953	1493
5142	198
101927139	1
84251	70
100422871	1
200132	12
10022	0
79819	60
57708	816
23169	509
400757	0
149233	1
3595	32
26135	2104
1647	107
55970	3031
100289178	50
9077	80
79971	789
100302279	2
6121	4
55635	26
101927220	0
57554	41
5301	2
55631	260
9295	2236
81573	466
11147	20
1491	25
101927244	0
5733	861
100132618	32
9406	791
406962	18
100852410	3
257194	536
100852409	4
101927295	0
127255	12
100526835	3
8790	357
51086	3
105378804	4
105378803	3
127254	2
101927320	1
1429	241
127253	219
431707	0
204962	23
34	265
1744	53
5876	318
692085	5
26805	14
26804	9
4438	15
127247	0
101927342	0
256435	43
81849	29
102466995	0
10026	318
26289	36
26009	724
23032	922
374986	393
374987	12
91624	253
8880	629
11080	393
54810	158
149047	1
5737	872
10964	216
10561	186
64123	315
101927412	0
23266	750
101927434	0
101927498	0
101927587	51
101927560	24
79739	120
5567	385
148418	17
391051	0
58511	0
80135	232
2787	227
100505741	59
1486	200
103695366	1
439927	0
117178	173
23566	115
255231	128
55283	233
126820	9
100616481	0
84144	121
148423	170
8915	248
646626	1
23576	210
3491	72
54680	325
255631	29
57489	306
102465842	1
9635	1832
1179	0
22802	139
9629	5
105378828	6
51100	1432
9403	697
9653	452
339524	118
101927844	2
105378832	1
8543	621
100505768	11
101927891	3
5586	962
2959	256
56267	212
494115	279
2635	224
2633	234
2634	835
388646	1
115361	365
115362	76
729930	1
163351	45
400759	16
23507	335
84230	563
400761	16
55144	163
105378846	26
492303	3
284695	238
343472	0
84146	851
164045	29
8317	77
7049	2929
676	0
253152	7
646817	10
284697	25
23285	78
388649	3
11146	125
79871	263
2672	14
7813	690
6125	4921
388650	207
6083	3
26782	11
22823	384
50999	387
343099	160
100131564	264
1810	688
54874	530
100126520	1
8412	175
100129046	18
100126348	3
100189133	4
30836	270
2730	94
24	6
9411	2079
5825	897
2152	287
101928079	6
100616321	1
126969	62
1266	1008
105378862	12
729970	25
199857	50
101928098	3
148534	83
100527978	4
101928118	21
25950	66
440594	2
100996635	14
102723661	0
101928241	0
58155	263
1806	681
100873932	6
100873933	12
400765	0
100616452	0
406928	0
729987	0
51375	302
163404	1
100129620	1
9890	101
101928270	0
54873	928
391059	304
178	561
23443	405
64645	554
163786	78
54482	146
127495	18
1629	384
100506007	15
8634	220
693138	7
8556	196
54112	3
100128787	0
7412	275
2135	159
148867	729
51611	130
102606465	17
101928334	2
101928370	7
1901	217
104355286	0
118427	2
94236	0
1301	20
101928436	1
55599	380
280	206
648740	45
279	0
276	0
277	0
278	0
100129138	4
101928476	0
55170	91
22854	6
10451	1353
102465839	0
100873946	1
29957	451
148545	0
653149	0
284611	425
113802	37
55119	333
163479	1
6814	527
254268	5
642864	2
29899	424
23155	462
22911	676
6884	58
56900	543
677766	5099
127003	6
57535	261
6301	1038
1952	928
84722	35
343263	0
6272	1064
5686	342
284612	6
127002	41
284613	238
57463	106
83873	10
2773	1241
406974	3
2780	44
271	203
2948	157
2946	162
2944	244
2949	223
2947	1177
79574	7
1435	239
10768	827
85369	361
257	21
104355139	2
164153	2
388662	25
100873974	2
3749	75
440600	4
64783	585
9122	98
10542	161
101410535	1
84432	1
643160	0
440602	1
3744	0
3737	41
3738	74
963	163
55791	191
128338	280
10390	345
79961	281
1117	13
149620	0
27159	0
128344	32
441897	0
5016	69
79084	225
515	690
128346	57
57413	1
140	4
100129269	4
5906	429
55924	144
100506343	1
101928718	3
11218	181
3752	172
100874295	5
100873995	8
643355	9
55917	728
100422976	5
7482	146
54879	373
829	1296
4343	416
389	734
333926	56
284467	2
100996702	1
6566	330
246182	6
100506392	22
100996251	8
9860	455
643441	0
260425	281
10745	85
54665	513
100287722	23
26191	53
440603	9
10717	113
64858	95
101928846	6
204851	1494
56944	895
148281	4
51592	1031
10286	206
163259	673
270	1
4893	698
7812	5509
80143	616
6847	5
7252	1
10100	49
4803	5
81839	345
845	98
4808	9
101928995	1
101928977	8
55356	250
126868	113
476	3007
84852	80
101929023	4
965	167
100616384	0
3321	619
100302117	0
388667	0
914	52
5738	850
9398	39
101929099	7
8458	212
100126331	1
80263	85
79679	38
104355292	0
10905	1163
100996263	0
54855	253
54834	780
10885	360
200162	246
6913	435
10352	146
104472716	7
101929147	111
51179	15
100874270	0
3284	1
3283	2
128102	8
644242	3
90874	116
26227	388
3158	106
83998	0
343505	1
11085	0
4853	4643
9554	271
105378954	1
728841	111
767846	15
100996724	147
101929796	111
101060684	239
100189005	5
101954277	7
653505	0
728855	17
101954264	0
100189257	0
105369199	0
100996721	0
100126488	0
101929798	0
2210	2
100996318	1
337875	3
653820	4
653464	133
100873165	1
647121	18
101929815	0
100189261	0
101954269	0
26863	0
791227	4
105369140	1
388692	0
100189142	0
100189326	0
199882	0
100189356	0
100132417	0
100996713	0
554282	0
100996712	7
101060524	0
730262	0
101954267	8
100189323	0
284565	76
100189127	0
728945	0
105371215	0
1818	0
645166	2
647135	36
728833	3
101929805	2
102724235	3
103091866	7
645142	0
101954266	29
7214	1
100288142	57
100126510	0
101060254	0
101929780	16
653519	48
5174	11
11126	38
27246	199
10623	274
200035	22
10401	280
102466191	0
148741	473
8515	24
8799	212
114814	12
9939	473
128077	335
84265	152
284615	12
10628	14732
148738	1
100189384	1
100189064	6
100188991	2
100189198	0
101954276	2
101928979	1
100132406	70
388677	69
170688	0
105371242	1
102724558	1
100288805	10
105373468	12
149013	181
728989	1
100189334	0
101447996	1
644861	0
5565	578
171423	147
2330	237
9557	275
100289211	5
607	160
51205	115
2702	27
2703	0
51463	46
100034743	12
100189140	0
26864	8
100189193	0
200030	119
101927468	0
100189056	1
100189307	0
100189174	0
100188998	0
100847044	3
101954273	5
102466225	3
26860	4
100132057	34
101954272	5
388685	38
644591	0
25832	239
100996763	57
440672	0
9659	227
400818	96
653513	34
100996761	0
101060226	114
653598	0
57234	19
644634	0
100189228	0
102723955	0
100189059	0
440689	92
2209	0
101927767	0
653604	33
8370	1
105371405	0
126961	0
8337	1
337873	1
723790	1
333932	1
554313	0
8349	294
8338	684
317772	130
51027	68
9900	13
10262	119
10903	214
56957	360
105373477	16
11311	381
51177	105
81611	342
23632	29
51107	815
79630	46
148523	40
54460	270
9129	422
23248	504
80222	152
102465529	0
1893	776
100874054	8
54507	275
105371437	10
100422997	0
574406	39
4170	1964
2029	1295
55204	336
84072	87
1520	725
1513	3064
405	1024
9869	438
29956	614
8416	231
55793	260
58497	161
149428	728
54964	40
56882	866
10962	15
126626	115
10500	104
100534012	0
79626	38
388695	100
79005	5
29765	16
6944	189
8394	462
5710	507
57592	232
5298	525
5993	288
8991	407
5692	834
23126	933
57530	243
7286	892
693139	9
81609	400
11189	10
284485	0
65005	162
51686	5
11022	63
339398	2
6097	151
100191040	31
100132111	16
284486	143
117145	51
6281	1116
441908	5
6282	861
100131107	0
126637	0
7062	6
126638	60
388697	59
2312	55564
339400	39
388698	47479
49860	16
254910	610
54544	365
353145	7
84648	52
353144	0
353143	0
353142	0
353141	400
353140	866
26239	1757
353139	444
199834	11
100129271	1530
448834	1394
353137	1066
353135	424
353134	273
353133	1307
353132	1129
353131	1054
448835	472
4184	0
3713	182
163778	40
6698	22
6707	0
6699	111
6703	12
6700	0
6701	2
6704	272
6705	0
6702	0
6706	113
101928009	9
149018	0
574414	14
4014	2113
114771	134
57115	68
6280	43
6283	2
6279	32
338324	1
645922	0
6278	11
6277	4692
6276	14
6275	1586
101928034	22
6274	42
6273	310
140576	835
57402	977
6284	289
6271	9
26097	333
23557	209
3608	762
100189015	1
4881	155
102466879	0
65123	0
11000	0
343052	0
105371448	0
57459	8
9909	282
200186	137
27173	522
102465441	0
148327	92
10899	425
5872	168
6232	3185
91181	20
100847024	0
7170	1326
100126346	0
388701	0
25912	1070
9898	780
10456	334
89872	1
57198	653
3570	475
126669	305
126668	24
55585	267
100874097	3
1141	34
103	2038
3782	72
10654	126
57326	705
90780	241
101928120	5
6464	490
1163	59
100423020	0
80308	187
55891	3
51043	535
127579	41
149095	25
100505666	32
8751	1198
1945	134
1944	255
1942	272
55974	155
54344	48
200185	186
80128	7
4582	38
693235	0
7059	716
4580	70
2630	1
2629	0
10712	0
10067	1
1196	0
57657	0
5313	1
2224	405
284618	16
23623	159
55870	2354
693140	0
645682	7
645676	12
55154	38
55249	499
7818	498
100129405	21
54856	580
23208	160
6016	313
22889	416
677823	11
677771	10
339403	5
9181	493
102465442	1
105371729	0
6746	855
56893	113
28956	100
57111	385
92312	17
4000	3780
64218	219
9673	199
11243	71
100527963	0
632	1
79957	46
23381	573
84283	340
112770	175
391104	0
7203	886
128229	4
57127	31
10485	0
407046	0
4209	391
128239	68
164118	1
128240	157
54865	98
101928177	2
60484	4
63827	22
10763	185
1382	327
81875	201
51093	97
79590	156
3068	975
5546	152
9047	7
4914	2
3645	2
375033	156
149499	8
9826	537
768220	2
440695	1
2117	928
360155	6
83416	3
83417	0
115352	3
79368	2
115350	3
922	1
55243	648
646268	0
912	5
909	205
911	137
910	19
913	126
128360	0
391107	0
391109	0
343406	0
391112	0
128366	0
128367	0
128368	0
6708	7
81448	0
391114	0
128371	0
128372	0
81442	0
4332	105
149628	24
3428	822
9447	4
100189166	0
57863	265
100131825	29
2532	381
2205	410
441911	1
26476	0
127385	0
325	0
1401	0
54935	80
343413	10
56833	51
284677	18
391123	46
25790	14
100422852	0
8407	1235
57549	115
89886	1
100505633	33
93183	196
3766	8
3765	27
93185	289
477	225
480	8
844	4
729867	10
8682	787
50717	1083
5824	571
4807	21
1314	1700
474338	24
23385	608
57216	253
114836	27
8832	386
6504	30
962	73
57823	37
4063	24
51744	15
55600	1
101928372	0
142683	1
50848	746
100131187	128
7391	318
257106	281
81607	933
126823	11
5202	61
4817	182
9191	208
51506	354
27005	135
5498	177
8703	141
9507	15
4720	429
2207	180
336	0
84134	85
100847090	2
9970	10
654790	12
4359	80
6391	144
257177	28
100189373	1
100189407	0
100189402	0
100188997	1
100189412	0
100189394	0
100189366	0
100189091	0
100189260	0
100189235	0
100189009	0
100189252	0
100189385	0
100189141	0
100189290	0
100189316	0
100189230	0
100189259	0
100189188	0
100189134	0
100189364	0
100189160	0
100189017	0
100189039	0
100189120	0
100189139	0
100189274	0
2212	117
100189380	0
3310	21
100189018	0
100189011	61
100189126	3
2214	19
9103	140
3311	102
100189003	0
2215	9
2213	225
641311	3
84824	4
127943	6
11266	97
102724329	1
22926	1138
25903	390
9722	30
100616386	1
693141	1
284680	9
400793	34
117157	3
127933	1370
6675	452
4921	2074
51478	41
339512	1
5999	15
8490	2068
101928404	6
83540	17
100422212	0
5087	1184
100505795	28
4009	23
6258	26
400794	1
440699	0
4259	530
223	1074
440700	1
54499	556
100147773	14
7371	249
100500832	0
149297	26
100126349	0
116123	0
57645	618
117143	157
387597	2
84944	0
10223	2
92235	3
101928484	0
5451	709
919	27
8804	1478
92241	190
100189211	0
100189019	0
9019	1131
55811	14
25874	268
55827	523
100313835	0
23432	175
261726	438
375035	283
84832	474
9095	36
693142	1
100505918	3
101928565	2
6846	1
6375	5
1805	921
79100	2
101978719	0
101928596	22
481	638
29922	72
8548	333
57821	6
10560	399
2153	101
6403	107
6402	33
6401	127
92342	52
55732	137
57147	262
22920	498
149281	0
100423010	0
100422839	0
284688	2
101928650	4
92344	86
5396	2011
80133	16
2328	96
100302178	0
100847009	0
388714	10
2327	172
2326	64
2329	55
7151	2
23215	2032
4653	180
8674	308
51603	178
26052	142
100874284	0
100628315	612
406996	0
100422882	0
406977	0
102724541	20
92346	2
5279	238
51430	547
356	11
8995	10
7292	52
100506023	52
101928673	20
9588	1036
284525	2
730159	1
339416	8
27252	355
91687	44
55157	175
100506046	28
60674	665
26769	23
26802	29
26774	6
26770	13
692198	4
26806	12
692197	9
692196	23
692195	7
619498	13
84614	217
462	2
149041	1399
102724601	1
9910	1231
9293	43
101928696	4
27101	289
63931	222
63923	40
9674	344
7143	2
101928727	0
101928751	3
64326	583
677679	16
60676	43
460	20
574441	0
57795	2
102724661	3
101928778	0
89866	114
730102	168
100302401	19
9462	1040
400797	1
84066	0
105373472	7
400798	21
100616328	0
55103	605
9068	669
9917	539
64222	133
27	531
6646	452
126859	5
7827	1
163589	3
148753	1
163590	1176
26092	779
9857	1929
5768	550
200058	114
89884	11
100527964	40
84320	243
100423032	0
148756	0
9213	313
57710	79
10228	470
3140	448
51278	243
101928973	0
100287948	0
777	9
127665	12
400799	1
2752	3190
127670	11
388719	0
353299	0
6041	192
6004	52
284648	4
85397	2
80896	102
1660	1230
81626	0
3915	2915
3918	495
23057	71
284649	12
9887	453
4688	384
10092	977
23179	809
403314	6
23127	43
116461	180
102724846	0
81563	1547
80267	717
116496	1334
101929069	0
6045	161
81627	183
54823	161
10625	1646
100288079	0
101929093	0
83872	1393
10216	561
7175	1573
54953	275
10896	17
102724919	2
5132	12
5743	46
103752588	0
5321	187
104169671	1
101929766	0
339479	9
101929120	0
440704	0
64407	28
431704	0
5996	11
6003	28
100616345	24
5997	200
102724954	4
51377	500
6738	998
51022	44
79577	648
100302163	0
8707	77
101929184	0
343450	208
100616363	1
3075	6826
10878	14
3078	0
10877	0
3080	0
81494	1
2165	0
259266	185
360023	460
23418	9
163486	443
388722	0
56956	0
140609	948
127124	0
5788	532
100131234	11
406955	0
406995	0
102800316	0
104266961	0
400800	0
2494	79
554279	1
23528	226
9928	30
83479	257
101929224	0
23271	1044
2848	0
55765	162
23046	37
779	2
647219	0
252839	275
91156	37
5317	4963
7139	84
3898	813
7135	21
23612	203
1465	1330
376693	6
89796	843
100873949	0
100847050	1
100302158	0
55705	733
102466724	1
149345	38
25802	445
10440	195
6051	267
102465443	2
1999	69
9283	11
127829	149
5778	55
148713	21
59352	34
29089	19
4660	1776
127833	106
10765	1144
100506696	7
641515	0
148709	4
5877	127
59349	342
51094	1096
51706	432
100506747	0
92703	234
8497	43
4656	1
134	20
4608	2
1116	221
1118	1
100506775	1
730227	5
7832	498
2331	872
5549	637
26254	1
493	4534
677843	12
84719	43
54900	29
9877	1931
100381270	950
6635	172
284573	2
9580	160
55224	61
101929441	4
5972	6
3814	0
127845	0
22874	193
127841	1
84919	762
5287	735
100189122	28
100189425	0
4194	1193
10446	9
23114	221
6900	39
388730	17
5929	301
25778	652
9911	52
81788	71
55220	3
284576	1
93273	0
101669762	3
105371697	3
442891	0
100189098	0
5129	47
284578	39
148808	201
2005	1725
85414	88
64710	3648
8934	136
254428	190
148811	72
284581	0
115019	28
103021296	12
103021295	0
338382	259
1510	1
440712	68
553	0
729533	5
23380	532
9641	141
102466202	1
83593	409
1939	430
8444	41
9261	352
3586	7
29949	0
50604	0
11009	0
9214	5
5284	14
83953	2
79098	845
5208	519
55432	2221
725	5
722	1
1604	1616
1380	1
1378	29
1379	0
4179	1461
407026	16
407025	7
148696	194
947	1971
105372883	52
5362	666
642587	668
406988	91
57172	5
3914	394
100422894	0
50486	408
3290	151
80342	74
148304	37
3664	1254
27042	367
255928	1
574036	15
56256	222
105373474	3
55733	92
3756	21
55758	625
7188	232
84791	16
343035	0
7779	266
4751	26
9926	579
102723727	0
25896	212
51514	54
100131205	0
100422947	0
101929541	3
5525	606
692157	4
55248	48
29937	291
101929565	0
467	32
149647	1
55509	6
25936	342
128387	83
149643	4
642946	8
28982	126
79805	52
90806	494
26750	314
100505832	1
100861504	0
5629	147
105372911	3
56950	163
5784	1610
1063	141
3776	142
101929612	2
51133	752
7399	49
102723833	0
2104	125
55105	338
128153	12
103752555	0
100885798	0
101929631	0
51018	221
728463	2
7042	121
103611157	0
643723	5
127018	219
102723886	22
55532	0
2058	1066
10380	122
55699	909
406997	5
406969	3
25782	660
100302234	0
677818	0
6791	37
4139	139
79762	238
54996	93
64757	90
101929730	6
100873924	3
105373280	14
3142	42
400804	5
11221	89
101929771	0
100189378	0
79802	0
9015	77
100506161	2
375056	1057
64853	124
148362	797
400823	5
84976	206
7100	98
55061	30
164127	1
388743	0
824	1760
7159	475
105369195	30
441124	9
23219	857
8560	2522
101927143	11
101927164	93
4931	274
100313769	2
29097	312
80232	1778
100616468	5
149111	34
127602	44
3930	377
55740	888
6726	793
2052	434
9725	602
10637	1
29920	149
102466270	0
7044	1
163859	360
3020	292
64746	631
83881	1
286826	76
142	493
375057	155
3707	389
100506443	7
5664	146
56997	379
105379282	69
8476	792
339500	200
100130093	23
65094	50
116841	95
105373289	8
339501	0
7483	27
100847072	1
101060022	0
89780	11
100506571	60
375	1145
100500810	0
79169	91
128308	120
2987	1159
57165	18
574432	6
200205	133
574407	7
84033	330
101927401	7
81559	81
102465444	0
51127	31
8290	1
92815	13
128312	43
100616308	1
149603	256
100129094	0
100169751	0
100169753	0
100169754	0
100169755	0
100169756	0
100169757	0
100169758	0
100169759	0
100169760	0
100169761	0
100169762	0
100169763	0
100169764	0
100169765	0
100169766	0
100169767	0
58480	171
574029	5
100169768	0
105373132	6
5867	257
10638	0
126731	509
58	4
55746	734
101927478	1
23456	208
27097	215
9816	142
101927532	0
2590	327
79605	9
101927553	0
22796	275
183	64
10753	4
84886	1128
101927604	1
79573	289
64801	144
375061	156
100302132	0
440730	4
149373	0
128061	65
8443	431
149371	366
83932	226
54583	731
645339	0
100303453	2
7257	301
