Geneid	temporary/samtools/bam_files_sorted/SRR7959199_sorted.bam
2773	1876
406974	4
2780	34
271	216
2948	138
2946	161
2944	125
2949	280
2947	1143
79574	2
1435	385
10768	1129
85369	471
257	30
104355139	1
164153	2
388662	56
100873974	6
3749	79
440600	11
64783	698
9122	119
10542	273
101410535	3
84432	5
643160	0
440602	1
3744	0
3737	36
3738	195
963	304
55791	194
128338	415
10390	551
79961	373
1117	39
149620	0
27159	0
128344	33
441897	0
5016	37
79084	271
515	1004
128346	80
57413	8
140	32
100129269	1
5906	725
55924	251
100506343	2
101928718	2
11218	240
3752	207
100874295	8
100873995	6
643355	12
55917	917
100422976	5
7482	144
54879	347
829	1683
4343	522
389	1073
333926	67
284467	0
100996702	1
6566	510
246182	4
100506392	16
100996251	22
9860	552
643441	0
260425	422
10745	121
54665	712
100287722	19
26191	104
440603	4
10717	120
64858	113
101928846	10
204851	2030
56944	1053
148281	5
51592	1291
10286	254
163259	780
270	1
4893	1140
7812	8461
80143	893
6847	1
7252	3
10100	182
4803	11
81839	504
845	131
4808	20
101928995	0
101928977	3
55356	288
126868	79
476	5404
84852	66
101929023	1
965	251
100616384	1
3321	911
100302117	0
388667	0
914	131
5738	1364
9398	82
101929099	10
8458	348
100126331	2
80263	89
79679	58
104355292	0
10905	1808
100996263	0
54855	152
54834	818
10885	471
200162	261
6913	491
10352	214
104472716	3
101929147	132
51179	53
100874270	0
3284	1
3283	45
128102	17
644242	6
90874	152
26227	525
3158	236
83998	0
343505	1
11085	0
4853	6473
9554	359
105378954	0
728841	94
767846	10
100996724	113
101929796	39
101060684	100
100189005	4
101954277	7
653505	0
728855	17
101954264	2
100189257	0
105369199	0
100996721	0
100126488	0
101929798	0
2210	2
100996318	3
337875	3
653820	4
653464	146
100873165	1
647121	32
101929815	0
100189261	0
101954269	0
26863	0
791227	1
105369140	1
388692	0
100189142	0
100189326	0
199882	0
100189356	0
100132417	0
100996713	0
554282	2
100996712	10
101060524	0
730262	0
101954267	6
100189323	1
284565	86
100189127	0
728945	0
105371215	0
1818	0
645166	1
647135	42
728833	1
101929805	0
102724235	6
103091866	9
645142	0
101954266	42
7214	1
100288142	58
100126510	0
101060254	0
101929780	11
653519	44
5174	33
11126	41
27246	329
10623	354
200035	22
10401	314
102466191	1
148741	578
8515	29
8799	253
114814	11
9939	667
128077	562
84265	202
284615	17
10628	23648
148738	3
100189384	0
100189064	2
100188991	6
100189198	2
101954276	3
101928979	3
100132406	117
388677	68
170688	0
105371242	0
102724558	2
100288805	13
105373468	18
149013	228
728989	5
100189334	0
101447996	2
644861	0
5565	672
171423	226
2330	328
9557	417
100289211	28
607	201
51205	129
2702	26
2703	1
51463	49
100034743	8
100189140	0
26864	2
100189193	0
200030	67
101927468	1
100189056	0
100189307	0
100189174	0
100188998	0
100847044	1
101954273	2
102466225	0
26860	3
100132057	37
101954272	0
388685	49
644591	0
25832	182
100996763	122
440672	0
9659	276
400818	87
653513	39
100996761	0
101060226	142
653598	0
57234	32
644634	0
100189228	0
102723955	0
100189059	0
440689	109
2209	8
101927767	0
653604	43
8370	2
105371405	0
126961	0
8337	4
337873	1
723790	3
333932	1
554313	3
8349	474
8338	873
317772	217
51027	106
9900	16
10262	210
10903	234
56957	409
105373477	19
11311	550
51177	201
81611	630
23632	29
51107	1160
79630	51
148523	147
54460	391
9129	519
23248	668
80222	218
102465529	0
1893	725
100874054	3
54507	452
105371437	27
100422997	0
574406	40
4170	3424
2029	1722
55204	382
84072	38
1520	1191
1513	4134
405	1172
9869	457
29956	832
8416	288
55793	297
58497	188
149428	959
54964	37
56882	1151
10962	30
126626	242
10500	86
100534012	0
79626	59
388695	105
79005	2
29765	16
6944	235
8394	623
5710	678
57592	306
5298	738
5993	469
8991	401
5692	1137
23126	1195
57530	214
7286	1014
693139	3
81609	584
11189	8
284485	0
65005	256
51686	6
11022	80
339398	5
6097	197
100191040	35
100132111	27
284486	207
117145	99
6281	1358
441908	0
6282	1127
100131107	0
126637	0
7062	12
126638	185
388697	86
2312	51138
339400	40
388698	68882
49860	19
254910	565
54544	623
353145	10
84648	24
353144	1
353143	0
353142	1
353141	355
353140	1039
26239	2087
353139	523
199834	17
100129271	1588
448834	1595
353137	1082
353135	320
353134	363
353133	1418
353132	1376
353131	1240
448835	559
4184	0
3713	332
163778	55
6698	29
6707	0
6699	67
6703	29
6700	0
6701	0
6704	561
6705	8
6702	0
6706	132
101928009	19
149018	0
574414	18
4014	2953
114771	171
57115	77
6280	84
6283	0
6279	77
338324	0
645922	0
6278	23
6277	5887
6276	12
6275	1675
101928034	30
6274	37
6273	362
140576	1165
57402	1289
6284	386
6271	21
26097	430
23557	227
3608	1010
100189015	7
4881	224
102466879	0
65123	2
11000	6
343052	0
105371448	0
57459	11
9909	316
200186	159
27173	771
102465441	0
148327	143
10899	629
5872	149
6232	3333
91181	18
100847024	0
7170	1873
100126346	0
388701	0
25912	1365
9898	937
10456	430
89872	1
57198	917
3570	562
126669	448
126668	66
55585	415
100874097	9
1141	64
103	3727
3782	139
10654	178
57326	1168
90780	247
101928120	12
6464	639
1163	70
100423020	0
80308	261
55891	6
51043	809
127579	38
149095	21
100505666	25
8751	1491
1945	157
1944	314
1942	466
55974	220
54344	72
200185	278
80128	7
4582	23
693235	0
7059	842
4580	48
2630	0
2629	0
10712	0
10067	0
1196	0
57657	0
5313	1
2224	580
284618	13
23623	227
55870	2772
693140	0
645682	9
645676	21
55154	39
55249	614
7818	655
100129405	22
54856	669
23208	244
6016	464
22889	450
677823	15
677771	17
339403	9
9181	542
102465442	1
105371729	1
6746	997
56893	151
28956	141
57111	484
92312	23
4000	6010
64218	252
9673	240
11243	126
100527963	0
632	1
79957	44
23381	710
84283	439
112770	249
391104	0
7203	1395
128229	2
57127	20
10485	0
407046	0
4209	485
128239	78
164118	6
128240	271
54865	93
101928177	0
60484	3
63827	30
10763	319
1382	732
81875	210
51093	141
79590	207
3068	1392
5546	212
9047	11
4914	0
3645	2
375033	137
149499	6
9826	604
768220	0
440695	0
2117	1351
360155	19
83416	4
83417	0
115352	15
79368	0
115350	0
922	3
55243	822
646268	0
912	4
909	392
911	282
910	40
913	243
128360	0
391107	0
391109	0
343406	0
391112	0
128366	0
128367	0
128368	0
6708	4
81448	0
391114	0
128371	0
128372	0
81442	0
4332	145
149628	34
3428	1510
9447	8
100189166	0
57863	324
100131825	36
2532	602
2205	848
441911	2
26476	0
127385	0
325	0
1401	0
54935	135
343413	16
56833	88
284677	35
391123	58
25790	14
100422852	0
8407	1825
57549	135
89886	0
100505633	53
93183	252
3766	6
3765	23
93185	341
477	266
480	5
844	2
729867	10
8682	1320
50717	1221
5824	760
4807	15
1314	2675
474338	19
23385	763
57216	343
114836	56
8832	543
6504	49
962	117
57823	82
4063	48
51744	29
55600	0
101928372	0
142683	0
50848	1284
100131187	165
7391	342
257106	427
81607	1176
126823	26
5202	95
4817	207
9191	258
51506	510
27005	155
5498	200
8703	182
9507	19
4720	611
2207	290
336	1
84134	141
100847090	0
9970	12
654790	24
4359	181
6391	297
257177	56
100189373	0
100189407	1
100189402	0
100188997	0
100189412	0
100189394	0
100189366	0
100189091	0
100189260	0
100189235	0
100189009	0
100189252	0
100189385	0
100189141	0
100189290	0
100189316	0
100189230	0
100189259	0
100189188	0
100189134	0
100189364	0
100189160	0
100189017	0
100189039	0
100189120	0
100189139	0
100189274	0
2212	244
100189380	0
3310	23
100189018	2
100189011	60
100189126	0
2214	28
9103	173
3311	141
100189003	2
2215	1
2213	411
641311	4
84824	3
127943	5
11266	149
102724329	0
22926	1682
25903	428
9722	37
100616386	0
693141	0
284680	9
400793	60
117157	3
127933	2015
6675	668
4921	2325
51478	63
339512	2
5999	10
8490	2320
101928404	0
83540	25
100422212	0
5087	1247
100505795	14
4009	43
6258	22
400794	0
440699	0
4259	685
223	1340
440700	2
54499	795
100147773	9
7371	357
100500832	0
149297	24
100126349	1
116123	0
57645	822
117143	241
387597	2
84944	0
10223	2
92235	6
101928484	0
5451	807
919	38
8804	1855
92241	262
100189211	0
100189019	0
9019	1525
55811	18
25874	478
55827	778
100313835	0
23432	210
261726	586
375035	392
84832	552
9095	49
693142	0
100505918	2
101928565	1
6846	4
6375	3
1805	1862
79100	0
101978719	1
101928596	33
481	1170
29922	79
8548	463
57821	6
10560	522
2153	120
6403	137
6402	23
6401	181
92342	79
55732	151
57147	350
22920	664
149281	1
100423010	0
100422839	0
284688	5
101928650	1
92344	163
5396	2737
80133	16
2328	66
100302178	0
100847009	0
388714	15
2327	381
2326	50
2329	86
7151	2
23215	2635
4653	116
8674	428
51603	240
26052	210
100874284	3
100628315	881
406996	0
100422882	0
406977	0
102724541	11
92346	6
5279	318
51430	834
356	16
8995	4
7292	60
100506023	47
101928673	18
9588	1231
284525	0
730159	1
339416	5
27252	429
91687	57
55157	196
100506046	31
60674	1179
26769	23
26802	31
26774	19
26770	16
692198	6
26806	14
692197	9
692196	22
692195	4
619498	6
84614	251
462	5
149041	1623
102724601	1
9910	1505
9293	37
101928696	9
27101	409
63931	303
63923	47
9674	457
7143	0
101928727	0
101928751	1
64326	716
677679	22
60676	56
460	8
574441	0
57795	2
102724661	2
101928778	0
89866	192
730102	302
100302401	11
9462	1234
400797	3
84066	1
105373472	4
400798	32
100616328	0
55103	684
9068	1178
9917	882
64222	236
27	888
6646	812
126859	5
7827	0
163589	9
148753	0
163590	1718
26092	1010
9857	2316
5768	591
200058	144
89884	16
100527964	47
84320	314
100423032	0
148756	0
9213	516
57710	114
10228	639
3140	573
51278	307
101928973	0
100287948	0
777	7
127665	16
400799	0
2752	4265
127670	10
388719	3
353299	0
6041	237
6004	84
284648	0
85397	2
80896	121
1660	1989
81626	0
3915	4032
3918	459
23057	87
284649	5
9887	532
4688	480
10092	1609
23179	1224
403314	11
23127	65
116461	249
102724846	0
81563	1977
80267	1011
116496	1546
101929069	0
6045	285
81627	207
54823	205
10625	2013
100288079	0
101929093	0
83872	2573
10216	315
7175	1673
54953	375
10896	16
102724919	13
5132	7
5743	60
103752588	1
5321	334
104169671	0
101929766	0
339479	7
101929120	0
440704	0
64407	45
431704	2
5996	17
6003	38
100616345	44
5997	230
102724954	3
51377	645
6738	1457
51022	91
79577	947
100302163	0
8707	81
101929184	0
343450	230
100616363	0
3075	8681
10878	64
3078	0
10877	0
3080	0
81494	0
2165	0
259266	182
360023	657
23418	5
163486	596
388722	5
56956	0
140609	1497
127124	0
5788	1027
100131234	13
406955	1
406995	0
102800316	0
104266961	0
400800	0
2494	147
554279	2
23528	259
9928	24
83479	319
101929224	0
23271	1332
2848	0
55765	222
23046	66
779	3
647219	1
252839	391
91156	15
5317	7599
7139	27
3898	1011
7135	12
23612	358
1465	2215
376693	8
89796	1173
100873949	3
100847050	1
100302158	0
55705	913
102466724	1
149345	59
25802	636
10440	283
6051	356
102465443	2
1999	88
9283	11
127829	215
5778	71
148713	6
59352	58
29089	27
4660	2578
127833	77
10765	1340
100506696	9
641515	4
148709	6
5877	158
59349	468
51094	1336
51706	635
100506747	0
92703	348
8497	29
4656	0
134	49
4608	3
1116	346
1118	0
100506775	1
730227	10
7832	773
2331	799
5549	852
26254	3
493	5854
677843	9
84719	27
54900	65
9877	2667
100381270	1127
6635	260
284573	1
9580	203
55224	57
101929441	2
5972	11
3814	1
127845	3
22874	210
127841	1
84919	1133
5287	803
100189122	35
100189425	1
4194	1648
10446	9
23114	232
6900	47
388730	10
5929	413
25778	884
9911	56
81788	113
55220	9
284576	1
93273	1
101669762	3
105371697	2
442891	1
100189098	0
5129	49
284578	69
148808	399
2005	2530
85414	75
64710	5671
8934	194
254428	235
148811	128
284581	89
115019	35
103021296	16
103021295	0
338382	304
1510	2
440712	104
553	0
729533	5
23380	651
9641	120
102466202	0
83593	502
1939	547
8444	51
9261	558
3586	11
29949	0
50604	0
11009	0
9214	11
5284	14
83953	2
79098	1000
5208	685
55432	2904
725	4
722	3
1604	1846
1380	0
1378	33
1379	0
4179	2140
407026	9
407025	1
148696	166
947	2264
105372883	54
5362	930
642587	679
406988	76
57172	4
3914	538
100422894	0
50486	382
3290	247
80342	97
148304	54
3664	2013
27042	485
255928	9
574036	30
56256	228
105373474	2
55733	139
3756	27
55758	689
7188	336
84791	17
343035	1
7779	417
4751	16
9926	878
102723727	0
25896	282
51514	67
100131205	0
100422947	0
101929541	5
5525	945
692157	1
55248	63
29937	410
101929565	0
467	48
149647	4
55509	12
25936	437
128387	159
149643	0
642946	4
28982	145
79805	74
90806	641
26750	499
100505832	8
100861504	0
5629	311
105372911	3
56950	263
5784	2592
1063	245
3776	132
101929612	1
51133	977
7399	58
102723833	0
2104	170
55105	482
128153	10
103752555	1
100885798	0
101929631	0
51018	351
728463	2
7042	172
103611157	0
643723	5
127018	263
102723886	46
55532	3
2058	1521
10380	202
55699	1345
406997	2
406969	0
25782	993
100302234	0
677818	0
6791	25
4139	180
79762	576
54996	158
64757	92
101929730	17
100873924	4
105373280	14
3142	46
400804	3
11221	129
101929771	0
100189378	0
79802	1
9015	83
100506161	3
375056	1273
64853	196
148362	1034
400823	5
84976	179
7100	173
55061	31
164127	0
388743	3
824	2433
7159	592
105369195	21
441124	5
23219	1185
8560	4145
101927143	21
101927164	110
4931	299
100313769	5
29097	416
80232	2147
100616468	3
149111	21
127602	58
3930	600
55740	1465
6726	1275
2052	548
9725	711
10637	1
29920	245
102466270	0
7044	3
163859	527
3020	376
64746	990
83881	1
286826	102
142	708
375057	199
3707	656
100506443	14
5664	166
56997	431
105379282	68
8476	1139
339500	318
100130093	33
65094	80
116841	140
105373289	7
339501	1
7483	47
100847072	2
101060022	0
89780	9
100506571	43
375	1755
100500810	0
79169	126
128308	162
2987	1775
57165	53
574432	2
200205	246
574407	10
84033	755
101927401	16
81559	125
102465444	0
51127	56
8290	0
92815	49
128312	66
100616308	0
149603	570
100129094	4
100169751	0
100169753	0
100169754	0
100169755	0
100169756	0
100169757	0
100169758	0
100169759	0
100169760	0
100169761	0
100169762	0
100169763	0
100169764	0
100169765	0
100169766	0
100169767	0
58480	301
574029	28
100169768	0
105373132	21
5867	398
10638	0
126731	633
58	30
55746	892
101927478	0
23456	317
27097	236
9816	200
101927532	0
2590	459
79605	9
101927553	0
22796	349
183	3
10753	6
84886	1404
