Geneid	temporary/samtools/bam_files_sorted/SRR7959193_sorted.bam
407031	0
9132	15
163732	68
1503	185
100507178	8
200172	11
22955	172
100132074	10
1907	5
59269	228
2981	0
2980	1
22887	747
284716	19
84217	6
79717	488
728621	19
10465	123
4904	1378
149461	4
64175	233
79078	49
100129924	2
374969	92
114625	154
51058	47
339539	2
6513	924
440584	18
105378684	4
440585	7
10969	212
102465439	0
149465	22
128218	99
149466	81
7075	133
4352	4
991	66
64834	1729
102466723	0
112950	347
23334	499
102465440	1
81888	8
5792	2640
9682	605
100132774	17
6487	55
101929592	4
102464830	0
9048	2
9670	241
1802	105
533	611
8704	260
149473	19
6536	297
128209	0
105378952	0
55929	121
79033	168
100874278	9
55182	434
100847089	1
79639	29
339541	2
26828	2
26830	9
11004	60
6202	10312
26811	7
94161	7
94162	1
94163	6
266675	3
1263	186
343521	11
149478	20
8643	44
8891	210
79654	309
7389	377
57643	41
400752	7
84842	9
4595	71
114034	61
10420	160
126661	2
25974	33
5052	2323
10327	531
4678	298
149483	22
60313	1687
728963	11
51249	199
3652	149
23139	241
8503	309
101929626	0
10103	35
55624	322
541468	17
8438	20
10489	434
7388	599
387338	229
2166	69
729041	2
101929651	0
127343	0
100507423	12
148930	0
8569	179
148932	222
64756	236
374973	2
100130197	7
9813	2159
1580	380
163720	26
1579	12
260293	76
199974	12
284541	2
100874253	1
10158	331
6886	87
6491	96
51727	1956
102724077	3
2301	0
84793	8
2306	11
388630	36
391037	5
200010	27
54558	229
84871	4
79656	22
101929721	0
100874313	1
1996	3
63950	2
11124	552
1031	204
100616189	0
102466656	0
284546	0
26994	1165
22996	96
102724097	0
2060	2153
114883	671
4898	2486
100313892	0
5865	203
51060	455
112970	0
104355143	1
91408	695
9372	690
200014	280
4998	40
84950	423
23318	693
105378722	0
2882	51
348378	1
65260	143
79699	1292
440590	4
55268	295
6342	1408
100616156	0
100616458	0
100616145	0
127435	485
6512	29
1376	167
54987	192
4116	125
100507564	3
7804	49
163742	0
63948	0
148979	13
105369175	1
55706	500
54432	230
1733	7
51668	92
115353	185
388633	1
9528	2449
127428	169
100616315	2
200008	1
606495	63
51253	415
23648	126
619518	16
26027	28
338094	1
374977	0
100527960	0
7268	7
25973	52
55001	215
163747	14
1718	5708
100126514	0
199964	6
7809	0
255738	13
23358	1895
100507634	6
100616272	0
8613	3398
5563	146
199920	2
731	0
732	0
1600	1
101926890	0
115209	261
4070	2994
114803	809
3725	547
100131060	2
101926925	1
729467	6
55277	139
100616409	1
101926944	1
51361	593
1573	247
127795	0
101926964	5
100996570	6
4774	2217
645030	9
414927	2
83941	203
10207	1345
100422902	0
100422946	0
54596	7
163782	33
7398	777
85440	954
27329	20
84938	178
199899	0
100996301	1
27022	0
102464823	0
29929	215
23421	85
84455	84
79469	14
5236	321
4919	275
101927034	19
148581	2
57685	363
100616338	2
55225	344
3716	3497
101927084	15
105378775	37
100500854	10
406893	2
205	663
9829	25
54741	1721
3953	3366
5142	281
101927139	1
84251	34
100422871	0
200132	6
10022	0
79819	47
57708	1026
23169	607
400757	0
149233	0
3595	40
26135	3782
1647	132
55970	5644
100289178	34
9077	78
79971	994
100302279	4
6121	6
55635	67
101927220	0
57554	35
5301	2
55631	271
9295	1525
81573	647
11147	13
1491	23
101927244	0
5733	1631
100132618	27
9406	832
406962	12
100852410	4
257194	435
100852409	0
101927295	0
127255	2
100526835	0
8790	435
51086	1
105378804	1
105378803	0
127254	6
101927320	0
1429	442
127253	317
431707	0
204962	118
34	270
1744	31
5876	407
692085	7
26805	12
26804	9
4438	5
127247	0
101927342	0
256435	15
81849	33
102466995	0
10026	469
26289	40
26009	907
23032	974
374986	411
374987	2
91624	210
8880	853
11080	475
54810	195
149047	0
5737	919
10964	236
10561	100
64123	456
101927412	0
23266	1209
101927434	0
101927498	0
101927587	27
101927560	24
79739	109
5567	525
148418	17
391051	1
58511	1
80135	324
2787	326
100505741	47
1486	331
103695366	0
439927	0
117178	231
23566	186
255231	99
55283	204
126820	11
100616481	0
84144	195
148423	207
8915	411
646626	1
23576	314
3491	128
54680	440
255631	34
57489	239
102465842	0
9635	3049
1179	1
22802	193
9629	2
105378828	11
51100	2140
9403	1066
9653	613
339524	78
101927844	0
105378832	1
8543	742
100505768	4
101927891	7
5586	980
2959	299
56267	344
494115	358
2635	269
2633	307
2634	823
388646	1
115361	222
115362	49
729930	0
163351	52
400759	7
23507	540
84230	740
400761	16
55144	201
105378846	12
492303	9
284695	212
343472	0
84146	1083
164045	25
8317	102
7049	2825
676	0
253152	4
646817	9
284697	20
23285	62
388649	3
11146	134
79871	266
2672	17
7813	928
6125	6471
388650	271
6083	7
26782	16
22823	357
50999	605
343099	110
100131564	130
1810	1241
54874	582
100126520	0
8412	201
100129046	9
100126348	4
100189133	0
30836	384
2730	110
24	15
9411	2551
5825	1336
2152	729
101928079	11
100616321	0
126969	120
1266	1238
105378862	14
729970	11
199857	77
101928098	1
148534	73
100527978	8
101928118	6
25950	62
440594	0
100996635	12
102723661	1
101928241	0
58155	285
1806	760
100873932	3
100873933	9
400765	0
100616452	0
406928	0
729987	0
51375	384
163404	3
100129620	0
9890	81
101928270	0
54873	1380
391059	583
178	740
23443	621
64645	776
163786	98
54482	176
127495	7
1629	588
100506007	4
8634	267
693138	2
8556	186
54112	2
100128787	0
7412	289
2135	195
148867	855
51611	164
102606465	29
101928334	8
101928370	4
1901	161
104355286	0
118427	2
94236	0
1301	41
101928436	0
55599	229
280	148
648740	19
279	0
276	0
277	0
278	0
100129138	2
101928476	0
55170	136
22854	9
10451	1652
102465839	0
100873946	1
29957	538
148545	0
653149	0
284611	559
113802	51
55119	233
163479	0
6814	801
254268	1
642864	0
29899	716
23155	549
22911	918
6884	84
56900	812
677766	8102
127003	1
57535	202
6301	1387
1952	897
84722	24
343263	0
6272	1147
5686	504
284612	13
127002	34
284613	389
57463	99
83873	11
2773	2419
406974	2
2780	21
271	189
2948	132
2946	123
2944	207
2949	224
2947	1443
79574	1
1435	251
10768	1166
85369	343
257	31
104355139	1
164153	2
388662	41
100873974	1
3749	62
440600	3
64783	486
9122	73
10542	291
101410535	2
84432	0
643160	0
440602	1
3744	0
3737	15
3738	136
963	275
55791	196
128338	360
10390	556
79961	444
1117	8
149620	0
27159	1
128344	14
441897	0
5016	19
79084	237
515	924
128346	54
57413	12
140	17
100129269	0
5906	773
55924	195
100506343	1
101928718	4
11218	228
3752	158
100874295	0
100873995	5
643355	15
55917	1279
100422976	8
7482	147
54879	349
829	1984
4343	430
389	931
333926	68
284467	0
100996702	1
6566	780
246182	3
100506392	13
100996251	11
9860	410
643441	0
260425	251
10745	103
54665	711
100287722	4
26191	69
440603	5
10717	112
64858	112
101928846	9
204851	1959
56944	832
148281	1
51592	1325
10286	285
163259	1043
270	0
4893	1305
7812	8435
80143	1007
6847	0
7252	2
10100	93
4803	7
81839	476
845	98
4808	24
101928995	0
101928977	3
55356	224
126868	131
476	3601
84852	57
101929023	3
965	203
100616384	0
3321	800
100302117	0
388667	0
914	63
5738	1177
9398	33
101929099	2
8458	246
100126331	0
80263	44
79679	41
104355292	0
10905	1672
100996263	0
54855	160
54834	839
10885	465
200162	120
6913	377
10352	178
104472716	3
101929147	78
51179	0
100874270	0
3284	0
3283	2
128102	16
644242	3
90874	81
26227	829
3158	174
83998	0
343505	0
11085	1
4853	5260
9554	294
105378954	1
728841	63
767846	13
100996724	74
101929796	53
101060684	185
100189005	5
101954277	2
653505	1
728855	19
101954264	1
100189257	0
105369199	0
100996721	0
100126488	1
101929798	1
2210	1
100996318	0
337875	4
653820	5
653464	144
100873165	3
647121	48
101929815	0
100189261	0
101954269	0
26863	0
791227	0
105369140	1
388692	0
100189142	0
100189326	0
199882	1
100189356	0
100132417	0
100996713	0
554282	3
100996712	32
101060524	0
730262	0
101954267	1
100189323	0
284565	29
100189127	0
728945	0
105371215	0
1818	0
645166	0
647135	31
728833	4
101929805	0
102724235	1
103091866	5
645142	0
101954266	12
7214	0
100288142	57
100126510	0
101060254	0
101929780	5
653519	43
5174	11
11126	14
27246	181
10623	267
200035	20
10401	254
102466191	0
148741	498
8515	9
8799	271
114814	9
9939	642
128077	368
84265	168
284615	8
10628	16597
148738	3
100189384	0
100189064	1
100188991	4
100189198	1
101954276	2
101928979	1
100132406	112
388677	43
170688	0
105371242	1
102724558	4
100288805	11
105373468	16
149013	112
728989	3
100189334	1
101447996	1
644861	0
5565	666
171423	186
2330	316
9557	415
100289211	20
607	150
51205	78
2702	46
2703	0
51463	39
100034743	3
100189140	0
26864	3
100189193	0
200030	63
101927468	0
100189056	0
100189307	0
100189174	0
100188998	0
100847044	2
101954273	3
102466225	0
26860	0
100132057	14
101954272	0
388685	39
644591	0
25832	204
100996763	111
440672	2
9659	217
400818	35
653513	8
100996761	0
101060226	115
653598	1
57234	20
644634	0
100189228	0
102723955	0
100189059	0
440689	124
2209	1
101927767	2
653604	57
8370	2
105371405	0
126961	0
8337	3
337873	1
723790	3
333932	2
554313	1
8349	386
8338	787
317772	215
51027	90
9900	20
10262	154
10903	234
56957	344
105373477	4
11311	435
51177	123
81611	495
23632	17
51107	1122
79630	49
148523	91
54460	320
9129	427
23248	606
80222	156
102465529	0
1893	775
100874054	8
54507	220
105371437	12
100422997	0
574406	12
4170	3242
2029	1730
55204	436
84072	3
1520	912
1513	3693
405	964
9869	334
29956	609
8416	468
55793	208
58497	181
149428	1200
54964	33
56882	1091
10962	26
126626	120
10500	39
100534012	0
79626	59
388695	92
79005	0
29765	5
6944	186
8394	473
5710	765
57592	235
5298	581
5993	409
8991	368
5692	1109
23126	759
57530	275
7286	1443
693139	3
81609	561
11189	6
284485	0
65005	208
51686	10
11022	67
339398	5
6097	201
100191040	20
100132111	10
284486	354
117145	80
6281	1155
441908	0
6282	1282
100131107	0
126637	0
7062	36
126638	136
388697	104
2312	101298
339400	35
388698	120039
49860	38
254910	695
54544	782
353145	12
84648	37
353144	0
353143	0
353142	0
353141	952
353140	1440
26239	2567
353139	631
199834	26
100129271	3339
448834	1870
353137	1798
353135	869
353134	566
353133	1823
353132	2020
353131	1447
448835	616
4184	0
3713	510
163778	47
6698	40
6707	0
6699	151
6703	16
6700	0
6701	0
6704	278
6705	0
6702	1
6706	29
101928009	36
149018	1
574414	25
4014	3738
114771	187
57115	63
6280	18
6283	0
6279	15
338324	0
645922	0
6278	8
6277	4617
6276	9
6275	1568
101928034	18
6274	31
6273	276
140576	1798
57402	1857
6284	338
6271	6
26097	402
23557	247
3608	1057
100189015	1
4881	173
102466879	0
65123	1
11000	0
343052	0
105371448	0
57459	11
9909	184
200186	88
27173	686
102465441	0
148327	104
10899	568
5872	189
6232	2884
91181	3
100847024	0
7170	1824
100126346	0
388701	1
25912	1468
9898	709
10456	490
89872	3
57198	651
3570	430
126669	283
126668	29
55585	415
100874097	1
1141	21
103	2199
3782	73
10654	221
57326	879
90780	216
101928120	5
6464	455
1163	50
100423020	0
80308	243
55891	0
51043	795
127579	15
149095	4
100505666	19
8751	1712
1945	140
1944	365
1942	336
55974	202
54344	64
200185	248
80128	3
4582	4
693235	0
7059	635
4580	57
2630	2
2629	0
10712	0
10067	0
1196	0
57657	0
5313	0
2224	538
284618	5
23623	184
55870	2488
693140	1
645682	5
645676	12
55154	18
55249	406
7818	641
100129405	9
54856	441
23208	151
6016	400
22889	365
677823	5
677771	11
339403	2
9181	362
102465442	0
105371729	1
6746	958
56893	156
28956	167
57111	983
92312	21
4000	4569
64218	246
9673	192
11243	112
100527963	0
632	1
79957	15
23381	510
84283	438
112770	249
391104	0
7203	1590
128229	3
57127	14
10485	3
407046	0
4209	301
128239	81
164118	8
128240	188
54865	78
101928177	0
60484	0
63827	25
10763	179
1382	443
81875	208
51093	102
79590	223
3068	1374
5546	177
9047	3
4914	1
3645	1
375033	47
149499	1
9826	423
768220	0
440695	0
2117	1824
360155	2
83416	0
83417	0
115352	1
79368	0
115350	0
922	0
55243	481
646268	2
912	4
909	399
911	245
910	30
913	163
128360	0
391107	0
391109	0
343406	0
391112	0
128366	0
128367	0
128368	0
6708	1
81448	0
391114	0
128371	0
128372	0
81442	0
4332	109
149628	26
3428	1124
9447	5
100189166	0
57863	314
100131825	14
2532	372
2205	652
441911	0
26476	0
127385	0
325	0
1401	0
54935	154
343413	6
56833	67
284677	11
391123	51
25790	10
100422852	0
8407	2142
57549	109
89886	2
100505633	66
93183	175
3766	10
3765	27
93185	403
477	108
480	0
844	2
729867	8
8682	1308
50717	883
5824	733
4807	12
1314	2608
474338	12
23385	633
57216	246
114836	51
8832	488
6504	52
962	136
57823	70
4063	54
51744	13
55600	0
101928372	2
142683	3
50848	1093
100131187	206
7391	307
257106	257
81607	1332
126823	9
5202	80
4817	148
9191	221
51506	627
27005	93
5498	125
8703	207
9507	18
4720	522
2207	223
336	0
84134	125
100847090	1
9970	14
654790	21
4359	80
6391	283
257177	51
100189373	1
100189407	0
100189402	0
100188997	0
100189412	0
100189394	0
100189366	0
100189091	0
100189260	0
100189235	0
100189009	0
100189252	0
100189385	0
100189141	0
100189290	0
100189316	0
100189230	0
100189259	0
100189188	0
100189134	0
100189364	0
100189160	0
100189017	0
100189039	0
100189120	0
100189139	0
100189274	0
2212	184
100189380	0
3310	29
100189018	0
100189011	37
100189126	0
2214	15
9103	84
3311	121
100189003	0
2215	8
2213	358
641311	5
84824	5
127943	6
11266	112
102724329	0
22926	1766
25903	277
9722	16
100616386	0
693141	0
284680	2
400793	22
117157	2
127933	1752
6675	551
4921	1856
51478	54
339512	2
5999	12
8490	2003
101928404	4
83540	24
100422212	0
5087	1085
100505795	9
4009	18
6258	14
400794	2
440699	0
4259	571
223	1362
440700	2
54499	795
100147773	8
7371	362
100500832	0
149297	12
100126349	0
116123	1
57645	815
117143	273
387597	8
84944	1
10223	2
92235	14
101928484	0
5451	814
919	47
8804	2350
92241	267
100189211	0
100189019	0
9019	1052
55811	2
25874	398
55827	667
100313835	0
23432	198
261726	679
375035	397
84832	602
9095	27
693142	0
100505918	1
101928565	0
6846	7
6375	2
1805	1533
79100	0
101978719	0
101928596	16
481	648
29922	63
8548	427
57821	5
10560	607
2153	173
6403	122
6402	23
6401	251
92342	104
55732	96
57147	271
22920	482
149281	0
100423010	0
100422839	0
284688	9
101928650	1
92344	123
5396	1887
80133	5
2328	18
100302178	0
100847009	0
388714	5
2327	67
2326	69
2329	56
7151	1
23215	2038
4653	61
8674	366
51603	253
26052	143
100874284	1
100628315	559
406996	0
100422882	0
406977	0
102724541	16
92346	3
5279	302
51430	846
356	15
8995	2
7292	63
100506023	28
101928673	14
9588	1539
284525	1
730159	0
339416	5
27252	388
91687	65
55157	172
100506046	21
60674	837
26769	21
26802	28
26774	12
26770	11
692198	8
26806	8
692197	5
692196	18
692195	2
619498	12
84614	142
462	2
149041	1562
102724601	0
9910	1632
9293	25
101928696	2
27101	416
63931	266
63923	51
9674	388
7143	1
101928727	0
101928751	0
64326	687
677679	14
60676	15
460	5
574441	0
57795	3
102724661	0
101928778	0
89866	81
730102	183
100302401	12
9462	1171
400797	2
84066	2
105373472	0
400798	19
100616328	0
55103	1106
9068	1150
9917	621
64222	193
27	646
6646	431
126859	0
7827	0
163589	3
148753	2
163590	1927
26092	973
9857	2434
5768	421
200058	123
89884	4
100527964	29
84320	251
100423032	0
148756	0
9213	424
57710	42
10228	639
3140	582
51278	277
101928973	0
100287948	0
777	2
127665	17
400799	0
2752	3959
127670	7
388719	0
353299	1
6041	253
6004	78
284648	2
85397	2
80896	108
1660	1893
81626	0
3915	2969
3918	534
23057	40
284649	8
9887	487
4688	294
10092	1735
23179	1117
403314	3
23127	50
116461	292
102724846	0
81563	2089
80267	961
116496	1032
101929069	0
6045	259
81627	195
54823	170
10625	1723
100288079	2
101929093	0
83872	2413
10216	120
7175	1522
54953	328
10896	7
102724919	5
5132	4
5743	67
103752588	0
5321	345
104169671	0
101929766	0
339479	6
101929120	0
440704	0
64407	33
431704	0
5996	18
6003	41
100616345	26
5997	285
102724954	3
51377	522
6738	1563
51022	73
79577	942
100302163	0
8707	64
101929184	1
343450	176
100616363	3
3075	5703
10878	18
3078	1
10877	0
3080	0
81494	0
2165	0
259266	338
360023	671
23418	6
163486	434
388722	3
56956	1
140609	1276
127124	0
5788	807
100131234	3
406955	1
406995	0
102800316	0
104266961	0
400800	0
2494	97
554279	0
23528	278
9928	55
83479	247
101929224	4
23271	1536
2848	0
55765	184
23046	23
779	1
647219	0
252839	328
91156	5
5317	8610
7139	42
3898	1456
7135	18
23612	258
1465	1306
376693	3
89796	660
100873949	3
100847050	0
100302158	0
55705	819
102466724	2
149345	44
25802	254
10440	242
6051	273
102465443	0
1999	54
9283	3
127829	160
5778	41
148713	1
59352	30
29089	41
4660	1595
127833	40
10765	1939
100506696	10
641515	0
148709	5
5877	179
59349	424
51094	1587
51706	742
100506747	1
92703	345
8497	16
4656	1
134	16
4608	0
1116	315
1118	0
100506775	0
730227	6
7832	764
2331	749
5549	521
26254	0
493	6263
677843	7
84719	11
54900	39
9877	2453
100381270	1050
6635	220
284573	0
9580	108
55224	49
101929441	1
5972	3
3814	0
127845	2
22874	95
127841	0
84919	1197
5287	617
100189122	16
100189425	0
4194	864
10446	5
23114	158
6900	48
388730	34
5929	503
25778	783
9911	35
81788	94
55220	0
284576	1
93273	1
101669762	0
105371697	2
442891	0
100189098	0
5129	19
284578	33
148808	195
2005	2622
85414	49
64710	4959
8934	179
254428	199
148811	13
284581	0
115019	29
103021296	4
103021295	0
338382	285
1510	1
440712	91
553	0
729533	3
23380	619
9641	107
102466202	0
83593	475
1939	501
8444	48
9261	379
3586	12
29949	0
50604	2
11009	0
9214	8
5284	18
83953	2
79098	1313
5208	590
55432	3981
725	4
722	4
1604	2434
1380	0
1378	43
1379	0
4179	1548
407026	3
407025	2
148696	61
947	1836
105372883	37
5362	790
642587	508
406988	48
57172	10
3914	393
100422894	0
50486	157
3290	294
80342	81
148304	56
3664	2696
27042	533
255928	2
574036	10
56256	177
105373474	3
55733	97
3756	9
55758	475
7188	173
84791	18
343035	0
7779	507
4751	44
9926	745
102723727	2
25896	359
51514	89
100131205	3
100422947	0
101929541	0
5525	799
692157	3
55248	58
29937	372
101929565	0
467	93
149647	1
55509	18
25936	390
128387	131
149643	5
642946	0
28982	110
79805	58
90806	489
26750	400
100505832	4
100861504	0
5629	138
105372911	3
56950	213
5784	2528
1063	290
3776	260
101929612	3
51133	813
7399	35
102723833	0
2104	100
55105	405
128153	6
103752555	0
100885798	0
101929631	0
51018	374
728463	1
7042	148
103611157	0
643723	7
127018	258
102723886	31
55532	0
2058	1718
10380	219
55699	1380
406997	2
406969	2
25782	1063
100302234	1
677818	0
6791	24
4139	129
79762	268
54996	81
64757	65
101929730	10
100873924	4
105373280	5
3142	39
400804	1
11221	131
101929771	0
100189378	0
79802	2
9015	66
100506161	4
375056	1078
64853	235
148362	1153
400823	6
84976	188
7100	137
55061	17
164127	0
388743	7
824	1328
7159	567
105369195	11
441124	3
23219	1682
8560	6019
101927143	8
101927164	200
4931	265
100313769	0
29097	422
80232	2058
100616468	4
149111	27
127602	32
3930	633
55740	1239
6726	1373
2052	363
9725	335
10637	0
29920	167
102466270	0
7044	1
163859	565
3020	408
64746	854
83881	2
286826	104
142	615
375057	97
3707	500
100506443	7
5664	100
56997	279
105379282	20
8476	843
339500	253
100130093	16
65094	42
116841	134
105373289	4
339501	0
7483	29
100847072	0
101060022	0
89780	7
100506571	16
375	1719
100500810	0
79169	90
128308	148
2987	1508
57165	22
574432	5
200205	126
574407	1
84033	378
101927401	2
81559	67
102465444	0
51127	26
8290	0
92815	43
128312	111
100616308	0
149603	356
100129094	0
100169751	0
100169753	0
100169754	0
100169755	0
100169756	0
100169757	0
100169758	0
100169759	0
100169760	2
100169761	0
100169762	0
100169763	0
100169764	0
100169765	0
100169766	0
100169767	0
58480	277
574029	3
100169768	0
105373132	4
5867	360
10638	0
126731	927
58	12
55746	1037
101927478	0
23456	232
27097	202
9816	196
101927532	0
2590	307
79605	7
101927553	0
22796	315
183	6
10753	5
84886	1327
101927604	1
79573	251
64801	199
375061	275
100302132	0
